Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
molecules1,180702_Smp_S7E41D30_1,I152.0567R8.12_HILICPos,8.38,500314272,6960100,37756872,-0.1,molecules1
molecules1,161107_Smp_Cy_A,I152.0567R8.12_HILICPos,8.7,26127492,1239081,2396462,-0.7,molecules1
molecules1,161107_Smp_Cy_B,I152.0567R8.12_HILICPos,8.7,17949852,0,1655028,-0.5,molecules1
molecules1,161107_Smp_Cy_C,I152.0567R8.12_HILICPos,8.7,21836454,98888,1862381,-0.3,molecules1
molecules1,161107_Smp_2090_A,I152.0567R8.12_HILICPos,8.7,4592818,0,373453,-0.2,molecules1
molecules1,161107_Smp_2090_B,I152.0567R8.12_HILICPos,8.71,3876116,0,285738,-0.6,molecules1
molecules1,161107_Smp_2090_C,I152.0567R8.12_HILICPos,8.69,3178706,0,274376,-0.8,molecules1
molecules1,161107_Smp_371_A,I152.0567R8.12_HILICPos,8.72,10114093,0,837507,-1.3,molecules1
molecules1,161107_Smp_371_B,I152.0567R8.12_HILICPos,8.67,10565806,0,881143,-1.2,molecules1
molecules1,161107_Smp_371_C,I152.0567R8.12_HILICPos,8.71,11583986,111170,994762,-1.4,molecules1
molecules1,161107_Smp_To_A,I152.0567R8.12_HILICPos,8.72,24525476,947174,2183003,-1.4,molecules1
molecules1,161107_Smp_To_B,I152.0567R8.12_HILICPos,8.69,19846008,135858,1723687,-1,molecules1
molecules1,161107_Smp_To_C,I152.0567R8.12_HILICPos,8.72,8566369,41872,758028,-0.8,molecules1
molecules1,161107_Smp_Tp_A,I152.0567R8.12_HILICPos,8.71,43253492,0,3717575,-1.4,molecules1
molecules1,161107_Smp_Tp_E,I152.0567R8.12_HILICPos,8.72,9806573,0,854685,-1.1,molecules1
molecules1,161107_Smp_Tp_F,I152.0567R8.12_HILICPos,8.7,26852486,0,2315080,-1.1,molecules1
molecules1,170706_Blk_Blk0p2_1,I285.1445R6.57_HILICPos,8.46,21971,0,4165,2.2,molecules1
molecules1,161107_Blk_MediaBlk_DiatomA,I285.1445R6.57_HILICPos,8.55,37315,0,9525,1.4,molecules1
molecules1,161107_Blk_MediaBlk_DiatomC,I285.1445R6.57_HILICPos,8.61,9255,0,5321,0.2,molecules1
molecules1,161107_Blk_MediaBlk_DiatomYBC,I285.1445R6.57_HILICPos,8.62,44421,0,8826,0.9,molecules1
molecules1,161107_Blk_MediaBlk_DiatomB,I285.1445R6.57_HILICPos,8.76,12977,0,6428,1.8,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I285.1445R6.57_HILICPos,8.25,25258,0,7933,1.3,molecules1
molecules1,170410_Smp_KM1513-15m_A,I285.1445R6.57_HILICPos,7.75,1132951808,15307836,96339392,-0.7,molecules1
molecules1,180702_Smp_S7E41D30_1,I285.1445R6.57_HILICPos,6.62,686213056,2121786,21407496,-0.1,molecules1
molecules1,161107_Smp_Cy_A,I285.1445R6.57_HILICPos,18.98,93658,0,18260,-3.8,molecules1
molecules1,161107_Smp_Cy_B,I285.1445R6.57_HILICPos,2,128862,0,34489,11.8,molecules1
molecules1,161107_Smp_Cy_C,I285.1445R6.57_HILICPos,2,178669,0,42727,7.6,molecules1
molecules1,161107_Smp_2090_A,I285.1445R6.57_HILICPos,3.34,22707,0,11826,0.4,molecules1
molecules1,161107_Smp_2090_B,I285.1445R6.57_HILICPos,0.34,46076,0,32530,8.9,molecules1
molecules1,161107_Smp_2090_C,I285.1445R6.57_HILICPos,6.5,26858,0,10454,0.9,molecules1
molecules1,161107_Smp_371_A,I285.1445R6.57_HILICPos,4.84,46093,0,9729,2.1,molecules1
molecules1,161107_Smp_371_B,I285.1445R6.57_HILICPos,2.02,98045,0,21773,8.7,molecules1
molecules1,161107_Smp_371_C,I285.1445R6.57_HILICPos,1.99,48905,0,13202,3.9,molecules1
molecules1,161107_Smp_To_A,I285.1445R6.57_HILICPos,13.26,511888,0,58104,-1.3,molecules1
molecules1,161107_Smp_To_B,I285.1445R6.57_HILICPos,13.23,125093,0,29569,-0.3,molecules1
molecules1,161107_Smp_To_C,I285.1445R6.57_HILICPos,13.18,64859,0,11423,0.1,molecules1
molecules1,161107_Smp_Tp_A,I285.1445R6.57_HILICPos,2.01,106166,0,62807,10.8,molecules1
molecules1,161107_Smp_Tp_E,I285.1445R6.57_HILICPos,1.94,50769,0,25474,9.6,molecules1
molecules1,161107_Smp_Tp_F,I285.1445R6.57_HILICPos,0.83,33479,0,8846,1.7,molecules1
molecules1,170706_Blk_Blk0p2_1,I130.05R12.12_HILICPos,12.43,49605,0,7922,-0.8,molecules1
molecules1,161107_Blk_MediaBlk_DiatomA,I130.05R12.12_HILICPos,11.54,103119,52573,8383,-1.8,molecules1
molecules1,161107_Blk_MediaBlk_DiatomC,I130.05R12.12_HILICPos,11.86,110258,0,7828,-0.9,molecules1
molecules1,161107_Blk_MediaBlk_DiatomYBC,I130.05R12.12_HILICPos,11.6,10757,128852,3121,-1.7,molecules1
molecules1,161107_Blk_MediaBlk_DiatomB,I130.05R12.12_HILICPos,11.51,242991,0,25556,-1.8,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I130.05R12.12_HILICPos,11.69,128712,0,9406,-1,molecules1
molecules1,170410_Smp_KM1513-15m_A,I130.05R12.12_HILICPos,12.24,104922256,5449844,12509823,0.3,molecules1
molecules1,180702_Smp_S7E41D30_1,I130.05R12.12_HILICPos,12.56,98895448,7850663,12645331,0.1,molecules1
molecules1,161107_Smp_Cy_A,I130.05R12.12_HILICPos,12,290121376,14984815,23211066,-0.7,molecules1
molecules1,161107_Smp_Cy_B,I130.05R12.12_HILICPos,12.03,255927424,9885098,20962574,-0.9,molecules1
molecules1,161107_Smp_Cy_C,I130.05R12.12_HILICPos,12,320891200,13427285,25020140,-1,molecules1
molecules1,161107_Smp_2090_A,I130.05R12.12_HILICPos,11.99,13859329,945921,1195997,-0.3,molecules1
molecules1,161107_Smp_2090_B,I130.05R12.12_HILICPos,11.86,37665532,2093710,1984662,-0.5,molecules1
molecules1,161107_Smp_2090_C,I130.05R12.12_HILICPos,12.03,23643858,1143850,1928044,-1,molecules1
molecules1,161107_Smp_371_A,I130.05R12.12_HILICPos,11.85,26848796,606534,2206132,-1.5,molecules1
molecules1,161107_Smp_371_B,I130.05R12.12_HILICPos,11.83,28261920,677256,2424475,-0.9,molecules1
molecules1,161107_Smp_371_C,I130.05R12.12_HILICPos,11.79,20326524,736022,1770062,-1.1,molecules1
molecules1,161107_Smp_To_A,I130.05R12.12_HILICPos,12.03,665672448,67084076,47466968,-2.1,molecules1
molecules1,161107_Smp_To_B,I130.05R12.12_HILICPos,12.03,550317440,41988152,38506388,-1.6,molecules1
molecules1,161107_Smp_To_C,I130.05R12.12_HILICPos,12.05,564860352,62760360,40663068,-1.5,molecules1
molecules1,161107_Smp_Tp_A,I130.05R12.12_HILICPos,11.89,358316448,13437425,29880752,-1.4,molecules1
molecules1,161107_Smp_Tp_E,I130.05R12.12_HILICPos,11.86,171989888,10090603,14751643,-1.4,molecules1
molecules1,161107_Smp_Tp_F,I130.05R12.12_HILICPos,11.89,188296064,9129150,17039762,-1.1,molecules1
molecules1,170706_Blk_Blk0p2_1,I195.0765R10.08_HILICPos,9.72,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomA,I195.0765R10.08_HILICPos,10.14,6727,0,4514,-0.3,molecules1
molecules1,161107_Blk_MediaBlk_DiatomC,I195.0765R10.08_HILICPos,9.37,25614,0,8785,-2.4,molecules1
molecules1,161107_Blk_MediaBlk_DiatomYBC,I195.0765R10.08_HILICPos,9.46,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomB,I195.0765R10.08_HILICPos,10.14,4359,0,3546,0.6,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I195.0765R10.08_HILICPos,10.11,41617,0,6257,-0.9,molecules1
molecules1,170410_Smp_KM1513-15m_A,I195.0765R10.08_HILICPos,10.79,2444396,0,238315,-0.8,molecules1
molecules1,180702_Smp_S7E41D30_1,I195.0765R10.08_HILICPos,10.39,204924880,3763126,24310582,0.1,molecules1
molecules1,161107_Smp_Cy_A,I195.0765R10.08_HILICPos,11.15,801082,0,97607,7,molecules1
molecules1,161107_Smp_Cy_B,I195.0765R10.08_HILICPos,11.13,803833,0,106140,7.1,molecules1
molecules1,161107_Smp_Cy_C,I195.0765R10.08_HILICPos,11.2,764684,0,96669,7.7,molecules1
molecules1,161107_Smp_2090_A,I195.0765R10.08_HILICPos,9.46,0,0,0,#N/A,molecules1
molecules1,161107_Smp_2090_B,I195.0765R10.08_HILICPos,9.91,0,0,0,#N/A,molecules1
molecules1,161107_Smp_2090_C,I195.0765R10.08_HILICPos,9.46,0,0,0,#N/A,molecules1
molecules1,161107_Smp_371_A,I195.0765R10.08_HILICPos,9.99,6147,0,6420,-0.1,molecules1
molecules1,161107_Smp_371_B,I195.0765R10.08_HILICPos,10.05,10966,0,8366,-1,molecules1
molecules1,161107_Smp_371_C,I195.0765R10.08_HILICPos,9.75,0,0,0,#N/A,molecules1
molecules1,161107_Smp_To_A,I195.0765R10.08_HILICPos,11.13,807096,0,102644,5.8,molecules1
molecules1,161107_Smp_To_B,I195.0765R10.08_HILICPos,11.12,1829945,0,197059,6.1,molecules1
molecules1,161107_Smp_To_C,I195.0765R10.08_HILICPos,11.13,1721213,0,170772,7.9,molecules1
molecules1,161107_Smp_Tp_A,I195.0765R10.08_HILICPos,11.08,1288874,0,172945,6.7,molecules1
molecules1,161107_Smp_Tp_E,I195.0765R10.08_HILICPos,11.04,770255,0,123431,6.1,molecules1
molecules1,161107_Smp_Tp_F,I195.0765R10.08_HILICPos,11.1,867788,0,112597,6.8,molecules1
molecules1,170706_Blk_Blk0p2_1,I158.0813R7.81_HILICPos,7.63,742278,526456,16399,-0.6,molecules1
molecules1,161107_Blk_MediaBlk_DiatomA,I158.0813R7.81_HILICPos,9.04,328960,223976,18560,-1.5,molecules1
molecules1,161107_Blk_MediaBlk_DiatomC,I158.0813R7.81_HILICPos,8.73,142513,287983,12513,-1.8,molecules1
molecules1,161107_Blk_MediaBlk_DiatomYBC,I158.0813R7.81_HILICPos,9.94,4576660,3635457,101916,-2.1,molecules1
molecules1,161107_Blk_MediaBlk_DiatomB,I158.0813R7.81_HILICPos,8.87,971696,0,24631,-1.6,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I158.0813R7.81_HILICPos,9.91,4932399,2296168,125412,-1.9,molecules1
molecules1,170410_Smp_KM1513-15m_A,I158.0813R7.81_HILICPos,9.3,17658166,0,497703,0.5,molecules1
molecules1,180702_Smp_S7E41D30_1,I158.0813R7.81_HILICPos,8.24,17603070,3453816,841511,-0.3,molecules1
molecules1,161107_Smp_Cy_A,I158.0813R7.81_HILICPos,9.96,1483063,0,46527,-1.2,molecules1
molecules1,161107_Smp_Cy_B,I158.0813R7.81_HILICPos,9.99,1528622,0,53772,-1,molecules1
molecules1,161107_Smp_Cy_C,I158.0813R7.81_HILICPos,9.94,1580465,0,61251,-1.1,molecules1
molecules1,161107_Smp_2090_A,I158.0813R7.81_HILICPos,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Smp_2090_B,I158.0813R7.81_HILICPos,8.62,144998,331941,16606,-1.2,molecules1
molecules1,161107_Smp_2090_C,I158.0813R7.81_HILICPos,9.34,195842,0,12037,-1.1,molecules1
molecules1,161107_Smp_371_A,I158.0813R7.81_HILICPos,9.88,7660925,0,227068,-1.8,molecules1
molecules1,161107_Smp_371_B,I158.0813R7.81_HILICPos,9.82,13630988,0,238653,-1.8,molecules1
molecules1,161107_Smp_371_C,I158.0813R7.81_HILICPos,9.87,7436933,0,126247,-1.8,molecules1
molecules1,161107_Smp_To_A,I158.0813R7.81_HILICPos,10.64,407748,0,20818,-1,molecules1
molecules1,161107_Smp_To_B,I158.0813R7.81_HILICPos,9.48,138188,0,17096,-0.4,molecules1
molecules1,161107_Smp_To_C,I158.0813R7.81_HILICPos,9.52,7777,218158,3787,-1.9,molecules1
molecules1,161107_Smp_Tp_A,I158.0813R7.81_HILICPos,10,23578880,0,352084,-2.1,molecules1
molecules1,161107_Smp_Tp_E,I158.0813R7.81_HILICPos,9.85,13542643,0,291916,-1.8,molecules1
molecules1,161107_Smp_Tp_F,I158.0813R7.81_HILICPos,10,21595166,78910,367111,-1.7,molecules1
molecules1,170706_Blk_Blk0p2_1,I297.0846R5.35_HILICPos,6.15,11804,0,2806,3.1,molecules1
molecules1,161107_Blk_MediaBlk_DiatomA,I297.0846R5.35_HILICPos,6.42,36336,0,10779,2.1,molecules1
molecules1,161107_Blk_MediaBlk_DiatomC,I297.0846R5.35_HILICPos,5.91,1087,0,2338,0,molecules1
molecules1,161107_Blk_MediaBlk_DiatomYBC,I297.0846R5.35_HILICPos,6.13,8885,0,6303,1.2,molecules1
molecules1,161107_Blk_MediaBlk_DiatomB,I297.0846R5.35_HILICPos,6.39,8581,0,9084,-0.5,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I297.0846R5.35_HILICPos,6.28,13277,0,6677,2.5,molecules1
molecules1,170410_Smp_KM1513-15m_A,I297.0846R5.35_HILICPos,6.32,20577942,60310,1467232,-0.1,molecules1
molecules1,180702_Smp_S7E41D30_1,I297.0846R5.35_HILICPos,5.58,1461457,0,169690,0.5,molecules1
molecules1,161107_Smp_Cy_A,I297.0846R5.35_HILICPos,6.03,373265984,2182820,13134889,-1.2,molecules1
molecules1,161107_Smp_Cy_B,I297.0846R5.35_HILICPos,6.08,366860288,2060999,13628935,-1,molecules1
molecules1,161107_Smp_Cy_C,I297.0846R5.35_HILICPos,6.03,271430304,928981,10334355,-1.1,molecules1
molecules1,161107_Smp_2090_A,I297.0846R5.35_HILICPos,0.05,5796431,14802,1551614,-8.2,molecules1
molecules1,161107_Smp_2090_B,I297.0846R5.35_HILICPos,0.02,179169,0,57706,-8.7,molecules1
molecules1,161107_Smp_2090_C,I297.0846R5.35_HILICPos,0.02,5633860,0,1560280,-9.1,molecules1
molecules1,161107_Smp_371_A,I297.0846R5.35_HILICPos,0.02,6425955,0,1810800,-8.7,molecules1
molecules1,161107_Smp_371_B,I297.0846R5.35_HILICPos,0.04,6784509,19787,1791584,-9.1,molecules1
molecules1,161107_Smp_371_C,I297.0846R5.35_HILICPos,0.02,6873776,0,1846256,-9.3,molecules1
molecules1,161107_Smp_To_A,I297.0846R5.35_HILICPos,6.24,669645,0,55390,-1.6,molecules1
molecules1,161107_Smp_To_B,I297.0846R5.35_HILICPos,6.31,611125,0,53148,-1,molecules1
molecules1,161107_Smp_To_C,I297.0846R5.35_HILICPos,6.31,699224,0,64037,-0.9,molecules1
molecules1,161107_Smp_Tp_A,I297.0846R5.35_HILICPos,6.26,108077256,422087,5731681,-1.7,molecules1
molecules1,161107_Smp_Tp_E,I297.0846R5.35_HILICPos,6.27,36011524,155542,2574531,-1.2,molecules1
molecules1,161107_Smp_Tp_F,I297.0846R5.35_HILICPos,6.25,57132208,310641,3555798,-1.2,molecules1
molecules1,170706_Blk_Blk0p2_1,I176.0918R7.43_HILICPos,8.25,596230,934143,43360,4.3,molecules1
molecules1,161107_Blk_MediaBlk_DiatomA,I176.0918R7.43_HILICPos,7.37,3196176,7304570,76203,5.9,molecules1
molecules1,161107_Blk_MediaBlk_DiatomC,I176.0918R7.43_HILICPos,7.23,3275056,5051473,91242,5.6,molecules1
molecules1,161107_Blk_MediaBlk_DiatomYBC,I176.0918R7.43_HILICPos,6.87,1803238,4010284,56659,5.8,molecules1
molecules1,161107_Blk_MediaBlk_DiatomB,I176.0918R7.43_HILICPos,7.07,1550822,6369338,50066,5.8,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I176.0918R7.43_HILICPos,7.89,4772439,6807954,73657,5.9,molecules1
molecules1,170410_Smp_KM1513-15m_A,I176.0918R7.43_HILICPos,8.25,9486131,0,573031,0.1,molecules1
molecules1,180702_Smp_S7E41D30_1,I176.0918R7.43_HILICPos,7.79,1544545,0,108598,1.6,molecules1
molecules1,161107_Smp_Cy_A,I176.0918R7.43_HILICPos,7.83,1223311,43254,427660,0.7,molecules1
molecules1,161107_Smp_Cy_B,I176.0918R7.43_HILICPos,7.96,3613042,123751,369527,0.7,molecules1
molecules1,161107_Smp_Cy_C,I176.0918R7.43_HILICPos,7.89,2213329,0,474684,0.6,molecules1
molecules1,161107_Smp_2090_A,I176.0918R7.43_HILICPos,7.8,9817214,1337001,151572,6.8,molecules1
molecules1,161107_Smp_2090_B,I176.0918R7.43_HILICPos,6.85,3888870,3866196,76454,6.7,molecules1
molecules1,161107_Smp_2090_C,I176.0918R7.43_HILICPos,6.67,2687586,8990285,85279,6.2,molecules1
molecules1,161107_Smp_371_A,I176.0918R7.43_HILICPos,7.86,1701198,8520062,41459,6,molecules1
molecules1,161107_Smp_371_B,I176.0918R7.43_HILICPos,6.75,3083723,4639299,59799,6.1,molecules1
molecules1,161107_Smp_371_C,I176.0918R7.43_HILICPos,7.81,2490947,12737836,66331,6,molecules1
molecules1,161107_Smp_To_A,I176.0918R7.43_HILICPos,7.62,10919394,0,168880,5.6,molecules1
molecules1,161107_Smp_To_B,I176.0918R7.43_HILICPos,7.38,11275556,0,152164,6.2,molecules1
molecules1,161107_Smp_To_C,I176.0918R7.43_HILICPos,7.31,4311318,5092530,106511,6.3,molecules1
molecules1,161107_Smp_Tp_A,I176.0918R7.43_HILICPos,7.36,8486736,0,149269,5.8,molecules1
molecules1,161107_Smp_Tp_E,I176.0918R7.43_HILICPos,7.55,9634699,427016,168970,6.2,molecules1
molecules1,161107_Smp_Tp_F,I176.0918R7.43_HILICPos,7.13,5193521,952296,135942,6.2,molecules1
molecules1,170706_Blk_Blk0p2_1,I221.0843R5.58_HILICPos,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomA,I221.0843R5.58_HILICPos,4.66,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomC,I221.0843R5.58_HILICPos,4.69,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomYBC,I221.0843R5.58_HILICPos,4.69,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomB,I221.0843R5.58_HILICPos,4.81,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I221.0843R5.58_HILICPos,4.98,0,0,0,#N/A,molecules1
molecules1,170410_Smp_KM1513-15m_A,I221.0843R5.58_HILICPos,6.93,1226684,0,61766,-0.1,molecules1
molecules1,180702_Smp_S7E41D30_1,I221.0843R5.58_HILICPos,5.86,388894,0,38188,-0.1,molecules1
molecules1,161107_Smp_Cy_A,I221.0843R5.58_HILICPos,0.04,2648651,0,640448,-1,molecules1
molecules1,161107_Smp_Cy_B,I221.0843R5.58_HILICPos,0.05,2526666,0,623571,-1,molecules1
molecules1,161107_Smp_Cy_C,I221.0843R5.58_HILICPos,0.07,2137041,0,671234,0,molecules1
molecules1,161107_Smp_2090_A,I221.0843R5.58_HILICPos,8.59,86016,0,13107,0,molecules1
molecules1,161107_Smp_2090_B,I221.0843R5.58_HILICPos,7.47,33653,0,8439,0.2,molecules1
molecules1,161107_Smp_2090_C,I221.0843R5.58_HILICPos,8.51,356451,0,32601,-0.6,molecules1
molecules1,161107_Smp_371_A,I221.0843R5.58_HILICPos,0.02,2667506,0,655412,-1.4,molecules1
molecules1,161107_Smp_371_B,I221.0843R5.58_HILICPos,0.05,2372629,0,695063,-1,molecules1
molecules1,161107_Smp_371_C,I221.0843R5.58_HILICPos,0.05,1614697,0,690836,-1.4,molecules1
molecules1,161107_Smp_To_A,I221.0843R5.58_HILICPos,0.05,2803579,0,790403,-1.7,molecules1
molecules1,161107_Smp_To_B,I221.0843R5.58_HILICPos,7.14,7225,0,6953,8.5,molecules1
molecules1,161107_Smp_To_C,I221.0843R5.58_HILICPos,0.04,2661656,0,655609,-0.8,molecules1
molecules1,161107_Smp_Tp_A,I221.0843R5.58_HILICPos,0.04,2839985,0,707508,-2,molecules1
molecules1,161107_Smp_Tp_E,I221.0843R5.58_HILICPos,0.02,2860141,0,711663,-1.6,molecules1
molecules1,161107_Smp_Tp_F,I221.0843R5.58_HILICPos,22.94,6251,0,6333,0.9,molecules1
molecules1,170706_Blk_Blk0p2_1,I120.0811R5.29_HILICPos,6.36,192428,473683,10664,-1.1,molecules1
molecules1,161107_Blk_MediaBlk_DiatomA,I120.0811R5.29_HILICPos,6.47,1521227,3152626,42792,-2.1,molecules1
molecules1,161107_Blk_MediaBlk_DiatomC,I120.0811R5.29_HILICPos,6.42,263750,4148729,24789,-2.2,molecules1
molecules1,161107_Blk_MediaBlk_DiatomYBC,I120.0811R5.29_HILICPos,6.31,368779,2997459,28864,-2.5,molecules1
molecules1,161107_Blk_MediaBlk_DiatomB,I120.0811R5.29_HILICPos,7.65,471462,2427786,27755,-2.5,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I120.0811R5.29_HILICPos,7.4,855023,2880334,26970,-2.3,molecules1
molecules1,170410_Smp_KM1513-15m_A,I120.0811R5.29_HILICPos,6.25,105430096,1868945,2996265,-0.5,molecules1
molecules1,180702_Smp_S7E41D30_1,I120.0811R5.29_HILICPos,5.99,247591104,1424251,8451591,-0.8,molecules1
molecules1,161107_Smp_Cy_A,I120.0811R5.29_HILICPos,6.55,66815344,0,1991360,-1.1,molecules1
molecules1,161107_Smp_Cy_B,I120.0811R5.29_HILICPos,6.56,44208440,5632473,1410390,-0.9,molecules1
molecules1,161107_Smp_Cy_C,I120.0811R5.29_HILICPos,6.58,58047316,4992629,1687224,-0.9,molecules1
molecules1,161107_Smp_2090_A,I120.0811R5.29_HILICPos,6.34,6513280,2117997,176051,-1.2,molecules1
molecules1,161107_Smp_2090_B,I120.0811R5.29_HILICPos,6.81,5273710,2018642,166177,-2.5,molecules1
molecules1,161107_Smp_2090_C,I120.0811R5.29_HILICPos,6.44,7054779,2089888,173926,-1.9,molecules1
molecules1,161107_Smp_371_A,I120.0811R5.29_HILICPos,5.97,5104833,1108781,112673,-2.2,molecules1
molecules1,161107_Smp_371_B,I120.0811R5.29_HILICPos,6.1,4853202,1910455,111830,-2,molecules1
molecules1,161107_Smp_371_C,I120.0811R5.29_HILICPos,6.06,4532782,1888046,112179,-2,molecules1
molecules1,161107_Smp_To_A,I120.0811R5.29_HILICPos,6.44,113250608,4015521,3636129,-2.4,molecules1
molecules1,161107_Smp_To_B,I120.0811R5.29_HILICPos,6.36,102410168,4512164,3149762,-1.8,molecules1
molecules1,161107_Smp_To_C,I120.0811R5.29_HILICPos,6.5,127367768,4413122,3767784,-1.9,molecules1
molecules1,161107_Smp_Tp_A,I120.0811R5.29_HILICPos,6.14,73441488,4705661,2033629,-2.1,molecules1
molecules1,161107_Smp_Tp_E,I120.0811R5.29_HILICPos,6.13,51991168,2186853,1268925,-1.7,molecules1
molecules1,161107_Smp_Tp_F,I120.0811R5.29_HILICPos,6.13,63225772,2197146,1771411,-1.6,molecules1
molecules1,170706_Blk_Blk0p2_1,I160.0969R6.82_HILICPos,9.33,545110,300543,24402,-0.4,molecules1
molecules1,161107_Blk_MediaBlk_DiatomA,I160.0969R6.82_HILICPos,8.3,1491287,421320,34996,-2.1,molecules1
molecules1,161107_Blk_MediaBlk_DiatomC,I160.0969R6.82_HILICPos,7.91,1025380,1021963,29553,-2.2,molecules1
molecules1,161107_Blk_MediaBlk_DiatomYBC,I160.0969R6.82_HILICPos,8.07,1520038,1047837,35066,-2.2,molecules1
molecules1,161107_Blk_MediaBlk_DiatomB,I160.0969R6.82_HILICPos,8.22,820516,325695,27771,-2.4,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I160.0969R6.82_HILICPos,8.2,625021,482040,30635,-2.1,molecules1
molecules1,170410_Smp_KM1513-15m_A,I160.0969R6.82_HILICPos,7.73,24228162,0,1890649,-0.3,molecules1
molecules1,180702_Smp_S7E41D30_1,I160.0969R6.82_HILICPos,7.12,8626087,0,666402,-0.2,molecules1
