Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
Standards_pos,190122_Smp_MP1C62D25_1,Acetyl-L-carnitine,7.67,171078160,1591252,9803993,-2,Standards_pos
Standards_pos,190122_Smp_MP1C62D25_2,Acetyl-L-carnitine,7.64,167467104,2103815,9620245,-1.9,Standards_pos
Standards_pos,190122_Smp_MP1C62D25_3,Acetyl-L-carnitine,7.69,163938288,1628840,9345762,-2,Standards_pos
Standards_pos,190122_Smp_MP1C62D40_1,Acetyl-L-carnitine,7.64,32309734,0,2104097,-1.8,Standards_pos
Standards_pos,190122_Smp_MP1C62D40_2,Acetyl-L-carnitine,7.62,34960724,540695,2207089,-1.8,Standards_pos
Standards_pos,190122_Smp_MP1C62D40_3,Acetyl-L-carnitine,7.58,35099648,391717,1995013,-2.1,Standards_pos
Standards_pos,190122_Smp_MP1C62D500_1,Acetyl-L-carnitine,7.69,2418884,325888,140629,-2.4,Standards_pos
Standards_pos,190122_Smp_MP1C62D500_2,Acetyl-L-carnitine,7.5,2726888,850397,307595,-1.3,Standards_pos
Standards_pos,190122_Smp_MP1C62D500_3,Acetyl-L-carnitine,7.63,2962237,428625,149164,-2.2,Standards_pos
Standards_pos,190122_Smp_MP1C62D75_1,Acetyl-L-carnitine,7.69,9533303,633122,633849,-2.3,Standards_pos
Standards_pos,190122_Smp_MP1C62D75_2,Acetyl-L-carnitine,7.66,10126405,971233,583468,-2.1,Standards_pos
Standards_pos,190122_Smp_MP1C62D75_3,Acetyl-L-carnitine,7.64,11799593,1579469,646866,-2.3,Standards_pos
Standards_pos,190122_Smp_MP2C44D0_A,Acetyl-L-carnitine,100,19425124,0,1114561,-2.1,Standards_pos
Standards_pos,190122_Smp_MP2C44D0_B,Acetyl-L-carnitine,7.69,17585294,130223,995761,-2.5,Standards_pos
Standards_pos,190122_Smp_MP2C44D0_C,Acetyl-L-carnitine,7.66,15995613,321579,1109623,-2.2,Standards_pos
Standards_pos,190122_Smp_MP2C44D110_A,Acetyl-L-carnitine,7.69,7018148,706229,444609,-2.9,Standards_pos
Standards_pos,190122_Smp_MP2C44D110_B,Acetyl-L-carnitine,7.69,10546247,1069373,632250,-2.2,Standards_pos
Standards_pos,190122_Smp_MP2C44D110_C,Acetyl-L-carnitine,7.64,9648799,150149,572167,-2.1,Standards_pos
Standards_pos,190122_Smp_MP2C44D150_A,Acetyl-L-carnitine,7.69,7784520,1349220,468057,-2.1,Standards_pos
Standards_pos,190122_Smp_MP2C44D150_B,Acetyl-L-carnitine,7.66,7054831,422874,379367,-2.2,Standards_pos
Standards_pos,190122_Smp_MP2C44D150_C,Acetyl-L-carnitine,7.69,5171288,846159,306255,-2.3,Standards_pos
Standards_pos,190122_Smp_MP2C44D200_A,Acetyl-L-carnitine,7.69,3693670,1056420,213628,-2.5,Standards_pos
Standards_pos,190122_Smp_MP2C44D200_B,Acetyl-L-carnitine,7.69,4685114,561934,241867,-1.9,Standards_pos
Standards_pos,190122_Smp_MP2C44D200_C,Acetyl-L-carnitine,7.68,3861937,537416,229827,-2.2,Standards_pos
Standards_pos,190122_Smp_MP2C44D275_A,Acetyl-L-carnitine,7.65,3211909,600603,186067,-2,Standards_pos
Standards_pos,190122_Smp_MP2C44D275_B,Acetyl-L-carnitine,7.67,2804985,513018,145853,-2,Standards_pos
Standards_pos,190122_Smp_MP2C44D275_C,Acetyl-L-carnitine,7.69,2947181,302005,144581,-2.2,Standards_pos
Standards_pos,190122_Smp_MP2C44D400_A,Acetyl-L-carnitine,7.64,3084561,390699,181612,-2.5,Standards_pos
Standards_pos,190122_Smp_MP2C44D400_B,Acetyl-L-carnitine,7.73,2458628,98120,136146,-2.4,Standards_pos
Standards_pos,190122_Smp_MP2C44D400_C,Acetyl-L-carnitine,7.63,2599283,716649,139263,-1.9,Standards_pos
Standards_pos,190122_Smp_MP2C44D50_A,Acetyl-L-carnitine,7.62,72641352,1041801,4533468,-2,Standards_pos
Standards_pos,190122_Smp_MP2C44D50_B,Acetyl-L-carnitine,7.66,59366612,345204,3532130,-2.3,Standards_pos
Standards_pos,190122_Smp_MP2C44D50_C,Acetyl-L-carnitine,7.66,56697332,593492,3467805,-2.3,Standards_pos
Standards_pos,190122_Smp_MP2C44D75_A,Acetyl-L-carnitine,7.61,16694028,0,991856,-2.1,Standards_pos
Standards_pos,190122_Smp_MP2C44D75_B,Acetyl-L-carnitine,7.64,15973027,0,1002646,-2.4,Standards_pos
Standards_pos,190122_Smp_MP2C44D75_C,Acetyl-L-carnitine,7.66,16282173,122410,997970,-1.7,Standards_pos
Standards_pos,190122_Smp_MP2C48D150_A,Acetyl-L-carnitine,7.62,46258800,293154,2874662,-2.1,Standards_pos
Standards_pos,190122_Smp_MP2C48D150_B,Acetyl-L-carnitine,7.67,9628191,908100,548132,-2.4,Standards_pos
Standards_pos,190122_Smp_MP2C48D150_C,Acetyl-L-carnitine,7.7,8367281,454072,479415,-2.2,Standards_pos
Standards_pos,190122_Smp_MP2C49D105_A,Acetyl-L-carnitine,7.66,6280768,19443,376999,-2,Standards_pos
Standards_pos,190122_Smp_MP2C49D105_B,Acetyl-L-carnitine,7.61,5757003,557067,360690,-2.6,Standards_pos
Standards_pos,190122_Smp_MP2C49D105_C,Acetyl-L-carnitine,7.7,8299518,238928,475531,-2.7,Standards_pos
Standards_pos,190122_Smp_MP2C50D110_A,Acetyl-L-carnitine,7.66,12852599,1073283,804597,-2.5,Standards_pos
Standards_pos,190122_Smp_MP2C50D110_B,Acetyl-L-carnitine,7.66,10584244,719212,604739,-2.8,Standards_pos
Standards_pos,190122_Smp_MP2C50D110_C,Acetyl-L-carnitine,7.64,9712570,909357,629252,-2.3,Standards_pos
Standards_pos,190122_Std_4uMStdsMix1InH2O_1,Adenine,4.85,2738349312,25049452,138793824,-4.2,Standards_pos
Standards_pos,190122_Std_4uMStdsMix1InH2O_2,Adenine,4.79,2853335040,39618084,143043328,-4.8,Standards_pos
Standards_pos,190122_Std_4uMStdsMix1InMatrix_1,Adenine,4.85,3146058240,71870600,160553648,-4.1,Standards_pos
Standards_pos,190122_Std_4uMStdsMix1InMatrix_2,Adenine,4.75,3174322688,88764712,162388352,-4.1,Standards_pos
Standards_pos,190122_Std_4uMStdsMix2InH2O_1,Adenine,4.63,247121456,22711864,7560746,-3.7,Standards_pos
Standards_pos,190122_Std_4uMStdsMix2InH2O_2,Adenine,4.5,350474048,31405274,11983247,-3.8,Standards_pos
Standards_pos,190122_Std_4uMStdsMix2InMatrix_1,Adenine,4.78,517634656,33357518,17767270,-3.8,Standards_pos
Standards_pos,190122_Std_4uMStdsMix2InMatrix_2,Adenine,4.7,593638528,40611500,18566284,-3.6,Standards_pos
Standards_pos,190122_Std_H2OinMatrix_1,Adenine,4.85,246259904,6417520,10964665,-3.9,Standards_pos
Standards_pos,190122_Std_H2OinMatrix_2,Adenine,4.76,252551200,6383983,11703184,-4.2,Standards_pos
Standards_pos,190122_Blk_FilterBlk_1,Adenine,4.88,34537272,1052053,1694431,-3.5,Standards_pos
Standards_pos,190122_Blk_MP2C44Blk_A,Adenine,4.89,5881535,678646,285522,-3.5,Standards_pos
Standards_pos,190122_Blk_MP2C44Blk_B,Adenine,4.93,15319477,705561,806938,-3.9,Standards_pos
Standards_pos,190122_Blk_MP2C44Blk_C,Adenine,4.93,3640580,463194,191075,-3.8,Standards_pos
Standards_pos,190122_Blk_SWBlk_1,Adenine,4.92,8855124,525063,457630,-4,Standards_pos
Standards_pos,190122_Blk_SWBlk_2,Adenine,4.86,9129852,625975,436441,-3.5,Standards_pos
Standards_pos,190122_Blk_SWBlk_3,Adenine,4.89,7930584,99908,368492,-3.7,Standards_pos
Standards_pos,190122_Poo_Day1and2Poo_Full1,Adenine,4.88,405028864,9501808,20300602,-3.9,Standards_pos
Standards_pos,190122_Poo_Day1and2Poo_Full2,Adenine,4.86,455559808,9311527,21804208,-4.2,Standards_pos
Standards_pos,190122_Poo_Day1and2Poo_Full3,Adenine,4.86,459418240,10026376,22555582,-4.3,Standards_pos
Standards_pos,190122_Poo_Day1and2Poo_Full4,Adenine,4.86,458577728,11218276,21526904,-4.1,Standards_pos
Standards_pos,190122_Poo_Day1and2Poo_Half1,Adenine,4.86,199647120,5441122,9309193,-3.6,Standards_pos
Standards_pos,190122_Poo_Day1and2Poo_Half2,Adenine,4.87,220802160,5434411,9555560,-4,Standards_pos
Standards_pos,190122_Poo_Day1and2Poo_Half3,Adenine,4.84,226805616,6391693,10079652,-4,Standards_pos
Standards_pos,190122_Poo_Day1and2Poo_Half4,Adenine,4.84,227074160,7025343,10288718,-3.8,Standards_pos
Standards_pos,190122_Smp_DOS-1070m_1,Adenine,4.89,17955968,976993,958618,-3.8,Standards_pos
Standards_pos,190122_Smp_DOS-1070m_2,Adenine,4.89,17845406,560427,984648,-4.1,Standards_pos
Standards_pos,190122_Smp_DOS-1070m_3,Adenine,4.81,17711578,755798,940082,-3.8,Standards_pos
Standards_pos,190122_Smp_DOS-120m_1,Adenine,4.84,172856176,3786330,9220150,-4.3,Standards_pos
Standards_pos,190122_Smp_DOS-120m_2,Adenine,4.89,168969328,4469210,8870305,-4.1,Standards_pos
Standards_pos,190122_Smp_DOS-120m_3,Adenine,4.75,163595888,3588219,9091818,-4.2,Standards_pos
Standards_pos,190122_Smp_DOS-15m_1,Adenine,4.86,479358528,8038681,24857396,-4.5,Standards_pos
Standards_pos,190122_Smp_DOS-15m_2,Adenine,4.86,468966112,13191107,25452138,-4.4,Standards_pos
Standards_pos,190122_Smp_DOS-15m_3,Adenine,4.84,478777792,10390161,24525796,-4.1,Standards_pos
Standards_pos,190122_Smp_DOS-3000m_1,Adenine,4.86,11307876,423499,568844,-3.7,Standards_pos
Standards_pos,190122_Smp_DOS-3000m_2,Adenine,4.86,10885317,399717,576320,-3.8,Standards_pos
Standards_pos,190122_Smp_DOS-3000m_3,Adenine,4.86,10387240,705425,593890,-3.7,Standards_pos
Standards_pos,190122_Smp_DOS-300m_1,Adenine,4.89,59380480,1642549,2981847,-3.6,Standards_pos
Standards_pos,190122_Smp_DOS-300m_2,Adenine,4.89,60003192,2454372,3077758,-3.7,Standards_pos
Standards_pos,190122_Smp_DOS-300m_3,Adenine,4.78,55989964,1592048,3036387,-3.7,Standards_pos
Standards_pos,190122_Smp_DOS-45m_1,Adenine,4.86,553193088,14634212,30819442,-4.3,Standards_pos
Standards_pos,190122_Smp_DOS-45m_2,Adenine,4.84,549482688,22722656,31019904,-4.5,Standards_pos
Standards_pos,190122_Smp_DOS-45m_3,Adenine,4.84,521739264,10000579,29537856,-4.4,Standards_pos
Standards_pos,190122_Smp_DOS-590m_1,Adenine,4.87,39742016,1392914,2021651,-3.9,Standards_pos
Standards_pos,190122_Smp_DOS-590m_2,Adenine,4.87,39960804,1483633,2073269,-3.6,Standards_pos
Standards_pos,190122_Smp_DOS-590m_3,Adenine,4.87,38846792,1309806,2007121,-3.7,Standards_pos
Standards_pos,190122_Smp_DOS-90m_1,Adenine,4.87,641056192,12998397,35152436,-4.9,Standards_pos
Standards_pos,190122_Smp_DOS-90m_2,Adenine,4.86,591492480,8140656,34319128,-4.2,Standards_pos
Standards_pos,190122_Smp_DOS-90m_3,Adenine,4.78,39153420,1876464,2168909,-4,Standards_pos
Standards_pos,190122_Smp_MP1C62D10_1,Adenine,4.9,1421530624,33726452,61990388,-4.1,Standards_pos
Standards_pos,190122_Smp_MP1C62D10_2,Adenine,4.84,1512276480,31757032,68165728,-4.2,Standards_pos
Standards_pos,190122_Smp_MP1C62D10_3,Adenine,4.84,1499219200,32816754,67926464,-4,Standards_pos
Standards_pos,190122_Smp_MP1C62D1000_1,Adenine,4.87,39931496,1393020,2021260,-3.9,Standards_pos
Standards_pos,190122_Smp_MP1C62D1000_2,Adenine,4.89,45455308,1657933,2340991,-3.8,Standards_pos
Standards_pos,190122_Smp_MP1C62D1000_3,Adenine,4.87,47359904,1283458,2286020,-3.6,Standards_pos
Standards_pos,190122_Smp_MP1C62D150_1,Adenine,4.92,335273376,10130517,16858650,-4.2,Standards_pos
Standards_pos,190122_Smp_MP1C62D150_2,Adenine,4.84,373420032,10689013,18406438,-3.9,Standards_pos
Standards_pos,190122_Smp_MP1C62D150_3,Adenine,4.87,367884800,11733297,18678602,-4.1,Standards_pos
Standards_pos,190122_Smp_MP1C62D1500_1,Adenine,4.86,27214332,1300696,1369168,-3.8,Standards_pos
Standards_pos,190122_Smp_MP1C62D1500_2,Adenine,4.89,28866212,879039,1417666,-3.5,Standards_pos
Standards_pos,190122_Smp_MP1C62D1500_3,Adenine,4.9,28874146,1440319,1365816,-3.5,Standards_pos
Standards_pos,190122_Smp_MP1C62D25_1,Adenine,4.83,1468234496,27980242,67865272,-4.2,Standards_pos
Standards_pos,190122_Smp_MP1C62D25_2,Adenine,4.84,1513153920,36562940,71139680,-4.3,Standards_pos
Standards_pos,190122_Smp_MP1C62D25_3,Adenine,4.86,1517031808,31333400,69508272,-4.2,Standards_pos
Standards_pos,190122_Smp_MP1C62D40_1,Adenine,4.87,512516448,10071369,25372942,-3.9,Standards_pos
Standards_pos,190122_Smp_MP1C62D40_2,Adenine,4.86,578069440,13150255,27928576,-3.7,Standards_pos
Standards_pos,190122_Smp_MP1C62D40_3,Adenine,4.86,558217664,11936171,27145874,-4.2,Standards_pos
Standards_pos,190122_Smp_MP1C62D500_1,Adenine,4.89,63138512,1318608,3141813,-3.6,Standards_pos
Standards_pos,190122_Smp_MP1C62D500_2,Adenine,4.84,70641160,1991219,3506690,-3.9,Standards_pos
Standards_pos,190122_Smp_MP1C62D500_3,Adenine,4.86,69855712,1836724,3465539,-3.8,Standards_pos
Standards_pos,190122_Smp_MP1C62D75_1,Adenine,4.89,521639232,12730553,26476638,-4.2,Standards_pos
Standards_pos,190122_Smp_MP1C62D75_2,Adenine,4.89,563160448,12543603,27311254,-4.1,Standards_pos
Standards_pos,190122_Smp_MP1C62D75_3,Adenine,4.84,534745440,13206447,27166730,-4,Standards_pos
Standards_pos,190122_Smp_MP2C44D0_A,Adenine,4.87,300527840,4375178,14029683,-4.1,Standards_pos
Standards_pos,190122_Smp_MP2C44D0_B,Adenine,4.89,513223008,9767503,27473774,-4.5,Standards_pos
Standards_pos,190122_Smp_MP2C44D0_C,Adenine,4.86,480939232,9519859,24370808,-4.2,Standards_pos
Standards_pos,190122_Smp_MP2C44D110_A,Adenine,4.89,202137648,5465107,9775413,-4,Standards_pos
Standards_pos,190122_Smp_MP2C44D110_B,Adenine,4.9,260312384,5296193,12807078,-3.9,Standards_pos
Standards_pos,190122_Smp_MP2C44D110_C,Adenine,4.86,264780320,6627644,13169187,-4.1,Standards_pos
Standards_pos,190122_Smp_MP2C44D150_A,Adenine,4.89,170215408,4107488,7969100,-3.8,Standards_pos
Standards_pos,190122_Smp_MP2C44D150_B,Adenine,4.86,165768128,3898600,7968562,-4.1,Standards_pos
Standards_pos,190122_Smp_MP2C44D150_C,Adenine,4.85,151527456,3867242,7195202,-3.8,Standards_pos
Standards_pos,190122_Smp_MP2C44D200_A,Adenine,4.9,188765984,4462129,9360679,-4.2,Standards_pos
Standards_pos,190122_Smp_MP2C44D200_B,Adenine,4.89,130084680,2948366,6540991,-3.7,Standards_pos
Standards_pos,190122_Smp_MP2C44D200_C,Adenine,4.91,133242224,3555701,6404677,-4,Standards_pos
Standards_pos,190122_Smp_MP2C44D275_A,Adenine,4.89,166784992,3983682,8271701,-3.6,Standards_pos
Standards_pos,190122_Smp_MP2C44D275_B,Adenine,4.89,128273904,3401175,6586939,-3.8,Standards_pos
Standards_pos,190122_Smp_MP2C44D275_C,Adenine,4.9,117427304,2940754,5632866,-4,Standards_pos
Standards_pos,190122_Smp_MP2C44D400_A,Adenine,4.87,49592976,1996931,2492513,-3.6,Standards_pos
Standards_pos,190122_Smp_MP2C44D400_B,Adenine,4.87,38738588,1392190,1991673,-4,Standards_pos
Standards_pos,190122_Smp_MP2C44D400_C,Adenine,4.89,41003536,1555417,2013610,-3.6,Standards_pos
Standards_pos,190122_Smp_MP2C44D50_A,Adenine,4.9,578296832,15964998,27212072,-4.2,Standards_pos
Standards_pos,190122_Smp_MP2C44D50_B,Adenine,4.87,1165366272,23097970,59819628,-4.3,Standards_pos
Standards_pos,190122_Smp_MP2C44D50_C,Adenine,4.84,1050293696,24677252,53318528,-4.2,Standards_pos
Standards_pos,190122_Smp_MP2C44D75_A,Adenine,4.86,296225472,7262408,13548290,-3.9,Standards_pos
Standards_pos,190122_Smp_MP2C44D75_B,Adenine,4.87,219976032,4978642,10702088,-4,Standards_pos
Standards_pos,190122_Smp_MP2C44D75_C,Adenine,4.9,213706992,6531364,9035958,-3.8,Standards_pos
Standards_pos,190122_Smp_MP2C48D150_A,Adenine,4.87,596419520,11554144,28780210,-4.2,Standards_pos
Standards_pos,190122_Smp_MP2C48D150_B,Adenine,4.86,167910080,3940822,8326579,-4.1,Standards_pos
Standards_pos,190122_Smp_MP2C48D150_C,Adenine,4.89,190679584,4643265,9898908,-4.1,Standards_pos
Standards_pos,190122_Smp_MP2C49D105_A,Adenine,4.87,218140272,3911456,11284970,-3.9,Standards_pos
Standards_pos,190122_Smp_MP2C49D105_B,Adenine,4.87,150752832,3657801,7827136,-4.1,Standards_pos
Standards_pos,190122_Smp_MP2C49D105_C,Adenine,4.89,171290992,2970333,8009443,-4.1,Standards_pos
Standards_pos,190122_Smp_MP2C50D110_A,Adenine,4.86,128991064,3536752,6364248,-3.9,Standards_pos
Standards_pos,190122_Smp_MP2C50D110_B,Adenine,4.9,228732160,5145567,11530668,-4.2,Standards_pos
Standards_pos,190122_Smp_MP2C50D110_C,Adenine,4.9,234215360,5170825,12242876,-4.1,Standards_pos
Standards_pos,190122_Std_4uMStdsMix1InH2O_1,Adenosine,4.32,0,0,0,#N/A,Standards_pos
Standards_pos,190122_Std_4uMStdsMix1InH2O_2,Adenosine,4.44,0,0,0,#N/A,Standards_pos
Standards_pos,190122_Std_4uMStdsMix1InMatrix_1,Adenosine,4.6,333322752,4600106,13727380,-2,Standards_pos
Standards_pos,190122_Std_4uMStdsMix1InMatrix_2,Adenosine,4.47,340644384,3036260,14726613,-1.9,Standards_pos
Standards_pos,190122_Std_4uMStdsMix2InH2O_1,Adenosine,4.62,1607655424,17302292,56515448,-2.7,Standards_pos
Standards_pos,190122_Std_4uMStdsMix2InH2O_2,Adenosine,4.5,2084428672,27886384,79603296,-2.9,Standards_pos
Standards_pos,190122_Std_4uMStdsMix2InMatrix_1,Adenosine,4.65,2097580160,25945230,77109608,-2.8,Standards_pos
Standards_pos,190122_Std_4uMStdsMix2InMatrix_2,Adenosine,4.53,2326039552,23119346,89527800,-2.7,Standards_pos
Standards_pos,190122_Std_H2OinMatrix_1,Adenosine,4.63,355354144,4808212,13845542,-2.3,Standards_pos
Standards_pos,190122_Std_H2OinMatrix_2,Adenosine,4.5,385166432,3505869,15049875,-2.5,Standards_pos
Standards_pos,190122_Blk_FilterBlk_1,Adenosine,4.52,1332862,0,51078,-1.9,Standards_pos
Standards_pos,190122_Blk_MP2C44Blk_A,Adenosine,4.68,1096830,0,42391,-2.1,Standards_pos
Standards_pos,190122_Blk_MP2C44Blk_B,Adenosine,4.64,756175,0,30379,-1.8,Standards_pos
Standards_pos,190122_Blk_MP2C44Blk_C,Adenosine,4.56,610718,0,32073,-1.8,Standards_pos
Standards_pos,190122_Blk_SWBlk_1,Adenosine,4.61,1408037,0,59425,-2.1,Standards_pos
Standards_pos,190122_Blk_SWBlk_2,Adenosine,4.62,4018013,0,161622,-1.8,Standards_pos
Standards_pos,190122_Blk_SWBlk_3,Adenosine,4.66,1148394,0,52535,-1.9,Standards_pos
Standards_pos,190122_Poo_Day1and2Poo_Full1,Adenosine,4.67,556815872,5040019,21994376,-2.3,Standards_pos
